order_id,customer_id,order_date,status
c3f8bd6e-5173-4e36-a594-37a048fe95eb,a4bb2b54-9c7d-4146-8fc6-f066f8090b3f,2023-10-12 06:41:29.913112,cancelled
3eb89cb6-16d2-4899-a417-7f654bbda63e,6bd3d7a1-4d5f-4df7-a004-7e788fa684fc,2023-10-26 01:04:11.690719,cancelled
cdec7e50-1d86-49f0-bea9-6d3ee4fa7bf2,cac3b251-776b-4e3b-b2db-c4368fcd9b70,2025-02-03 04:16:45.913704,cancelled
6a0001d8-32b5-4b7c-aba0-d6046396cc99,ee47844a-5f35-4b8c-a3aa-5ec9607ba106,2024-02-20 20:27:20.751480,pending
3d3a1f32-55ef-42d1-8095-279bf37da5bd,44116fcd-41b4-490e-a762-d65ce1a4b140,2025-04-30 13:39:06.707724,completed
bda86c91-7e09-4dfa-8b2a-31b6695fb7b3,e856808d-b5bd-433d-981f-332dba5eae77,2025-02-24 10:32:39.766199,pending
9d09cd76-2f86-4292-a213-c655f94425e4,6ef9af73-0343-4cbc-acd3-533f6aa6e7e6,2024-04-08 00:57:08.125380,shipped
47af5d90-f6bc-4b1c-a872-1aa3ee8bd4a5,f3e31434-8257-4381-87c6-46eeaf5e7778,2025-07-19 01:08:36.069298,cancelled
9103e455-6313-4bce-856b-67a19a3d2132,44ceb36e-2314-4478-89ee-1df568dbc149,2024-12-08 07:31:56.845554,completed
d86cc136-dd3b-4502-bf85-d29155bdc147,24430f8b-8236-4769-903d-359e6172d495,2023-10-08 10:21:08.230071,completed
e41a9db6-d384-44e2-83db-f3565971cb9f,6d649495-072d-40e0-98d3-68d6048ce083,2024-03-27 00:48:37.648694,cancelled
ac93616e-5242-475f-8add-ed43b98ef28a,6d6b4db8-9bf9-4b23-ada2-46231984a1aa,2024-04-17 14:00:30.695254,completed
3d5175a4-27b7-4967-924a-adb52e946e38,78bcf3fb-7c71-440c-8c6b-1fbf983e1995,2025-07-27 06:52:34.334275,pending
0503c7fa-3e11-4d9f-98fa-0d319cba7480,aeecdbba-a4e7-447c-99a2-e83272e1411f,2025-06-07 19:46:42.902513,cancelled
d8002ba0-0f9b-4250-854a-1f42830943b1,7e79bdae-3d69-4c0f-9d82-5633a8e58941,2024-05-03 08:14:02.546930,shipped
cc4cd607-8a97-4e77-8163-fab72aca2427,7e79bdae-3d69-4c0f-9d82-5633a8e58941,2025-09-13 18:20:57.371102,cancelled
bf79aef3-d678-4c22-8112-70d0f2b8188c,6d6a8600-91e4-4ab0-b9a1-8952f9ed092d,2025-05-15 07:18:55.731693,shipped
313afcdb-9fe4-486d-bb75-338abf5425b9,86ef82c0-a0b3-4ee8-b4af-908ee771b9b1,2024-06-29 05:40:42.022946,cancelled
9477097c-8a6a-4bf1-ab32-de326d8c3019,06dcc752-762b-4b59-9ca4-417e80d3b1d2,2025-05-13 22:02:36.896835,shipped
42c31a5b-6cdb-43bd-be1b-84d22c3f83e8,5e885d3e-f7c2-4c5f-be20-b0ea99251313,2023-12-03 18:45:24.892937,pending
50e5bfdc-a5e9-455c-85c0-ea3a8bca5e5a,77598ffa-80a4-4b93-93bd-6a4049891b31,2023-11-16 13:04:12.651701,shipped
c90f4018-2789-49b3-8d10-4b3a2b7f362f,cdcbae5a-60b0-442e-912d-aec61f540634,2024-07-14 09:44:50.372326,shipped
644ef012-55e9-4f6b-ba1b-8b16d64eee3e,d9d5d877-af75-459d-9865-97163790cc23,2025-03-30 23:04:11.814404,pending
f3636a37-14e3-476d-9646-324928d90e1e,91293840-a3db-4839-b237-a3140350cef8,2025-09-02 15:26:03.549865,completed
13d6294b-d343-48d6-95c9-e2193f3f0917,40406376-5543-4ad8-b986-229cd9c750a8,2024-01-11 20:52:00.848208,cancelled
f592160f-8335-4bb6-a973-54a6f7371877,e5ac4d3b-5498-43c1-8066-7e1a11116b94,2023-12-01 01:39:54.537292,pending
9f91a210-380f-44d7-8b73-2c4982532b03,32b5e02a-05fe-43b1-a4e8-c374cd9717b0,2024-05-28 01:33:55.138170,completed
8193481c-5f75-4b04-8290-ee8b096316cd,0cb77934-0dca-4959-84d3-734cac574b6c,2025-07-19 10:25:10.208697,cancelled
2427437d-dfdc-45c6-9442-e0305cfa25c9,b4705707-d107-42c6-89b5-9c58acc237d6,2023-11-05 14:49:29.893727,shipped
6c7c346c-f692-44e0-8e82-4cf846ba229d,a54d89c8-333f-4870-b4e1-7541912a1fa5,2025-07-20 05:24:02.368430,shipped
93620483-2d0b-4f10-b2fe-b43e62897fc4,acc543fa-152e-45de-82f6-33e8c0773c90,2025-04-14 22:32:15.334289,pending
35640d22-3763-43f4-804e-18a95b2adb8c,8a09390a-3973-4403-962b-d5b975393232,2024-03-19 10:32:08.757154,pending
c934db8c-17eb-42d7-8713-c2d837b3742e,84b6186e-e12e-49c7-896d-5dd61bc72ffd,2024-05-24 18:21:25.569919,completed
e6af246d-1d97-46ab-99ca-b31c897856f3,b58afb50-a15a-4f4a-a3cd-1bf856167ef4,2024-08-09 11:41:47.897677,cancelled
e0413837-c528-4500-823b-0a2fcdccb000,f14632df-2f03-491c-8d3a-a80a1c34f28b,2025-04-03 23:34:55.320303,shipped
d9845c75-5c5f-486e-a7f6-085aff24102a,38e385b2-e67c-4433-b48c-03549780dea4,2024-03-18 07:02:10.151115,completed
605d1e7d-652b-4180-8320-52b3074ce732,640da830-1560-4c16-b08f-dbcb8e07408d,2025-01-14 04:30:48.285815,completed
90c5affd-8acc-49eb-b63b-575152263b67,ccb1c3ba-5d53-49f9-9908-47f586fee512,2024-02-20 14:07:30.937339,cancelled
0de3fd95-c505-4617-b413-1154a69361f4,eba773e0-d164-4091-8253-97c938664d50,2024-01-22 21:38:51.013609,completed
bd4fe136-bd45-4535-a094-dce14bba0ec2,dc25b995-3736-43c2-90d6-d81ac2f158c2,2025-02-27 01:11:41.040671,pending
9745e751-57c4-42bb-ae3d-c2015d6369ca,512dc6fe-a074-4935-8b68-8e08b0275ca2,2024-07-15 22:16:45.743690,cancelled
abf53463-71d3-4eb7-aee4-3c9c4b18086f,49bd7a03-c56d-4997-a8ba-23e95b2a5022,2024-09-26 18:05:59.213714,cancelled
2ab5b65c-d5c1-4fa7-8c68-880c153d9cda,88c7c3c8-d583-46b1-b219-e59bf1f535ad,2025-07-08 10:07:27.152394,cancelled
718f12d1-0c2c-4951-b605-1e7f6ca436fb,9448b9c1-3989-451c-bb73-0a92d02f6fb2,2024-12-17 13:41:37.275344,completed
609cb7ee-f5c5-43cc-8f97-36d48b19d14f,fd85b46f-060a-4a6e-8760-855d6096d0b7,2024-12-19 14:02:25.343510,cancelled
e49e80bb-b6a9-4f13-bd1b-905707932b9b,b20cecb9-b317-4c80-bea3-a89cccd830b9,2025-08-14 13:27:51.197992,pending
d300a1d9-b200-473d-a721-e31e4da373da,7b5e1071-736a-47ab-93e9-74a90d426a66,2025-09-11 01:13:19.924171,cancelled
f670a398-bf38-44e9-a29f-c62c9a3d9919,e3c895a0-397c-4a0b-8da5-d919c8bc1405,2024-01-18 16:12:20.149330,pending
63abb035-7b51-4758-ae22-c4410ef6e0d0,8ed6571f-afed-44b0-9f75-ec9a73dc2cd1,2025-03-04 22:27:54.038350,cancelled
96b93588-04ff-49a6-8042-7498be5685a8,39531163-7206-4f16-badb-410aa502445e,2024-06-27 19:51:43.470675,completed
00565d5e-0757-4332-9122-2a6b438b84f9,17c27bb6-ce6e-4cce-baa0-a5886a6bf146,2025-07-06 20:24:13.141740,cancelled
302563e2-e70b-4989-b0c9-76ce52ad93c2,63aaab46-69a3-4217-805f-9cef67c2599b,2024-01-03 05:23:56.092237,pending
05b0ac17-7bed-44d9-9b6f-b4bb2a386fac,82d3a004-bd9a-47db-b13c-884b1e46158a,2025-08-19 02:07:14.397103,shipped
9cad4601-8593-4ebc-963e-e12507600837,ca63425b-9ac4-4429-9632-07b9d517ed1d,2025-07-15 13:00:02.594374,pending
ff7e9f92-927e-4a04-8fe5-ec3443d0c0d8,0a876e0c-46e1-4bf0-baaa-5eb81bc0fd2f,2024-11-06 17:54:35.642653,pending
1b85e2a4-7f1c-4575-b613-79edaa84b1ec,6209dfa2-bb61-4742-886a-a815e2306a9e,2024-03-14 19:46:01.744253,cancelled
28deacaf-96d6-4f1d-a6c5-556362d535af,71b13a84-f6cb-4cc2-9d03-22863d3e0ede,2024-10-24 04:44:47.205649,completed
4b8bffca-cfbe-4017-9652-9c897660bfbb,fc218e66-c072-4040-8341-bb3d92990724,2024-01-21 12:00:05.340552,completed
7943441a-905e-4721-93d6-87f85a90b4ba,a4bd41c2-743c-48bb-b1c8-1ba6cddefac9,2024-05-24 22:06:21.767881,shipped
60e66d0e-8e1c-4ffa-b247-bd7fb170d636,9f2bd8d0-d6cc-4ba7-a942-df1abbc2b0c8,2025-07-12 12:44:48.284814,cancelled
c79cab26-961d-4531-a019-a6c7c240dce5,45a92481-bd7d-4a00-beda-cbe32d6646da,2023-12-10 21:10:58.917500,pending
de1e09ad-fd5c-4f0c-926b-e003b5f5e5bb,bf2473df-968e-491b-9005-3f553dd6a7b5,2025-08-20 21:31:41.094261,completed
3fae72f6-2c63-44dd-8129-cfbc0501d4df,dd72e9cc-7f09-4cba-a55d-6854150fceed,2025-07-30 05:40:30.771117,cancelled
fbfd17ca-88d3-46dd-9ff2-e6f43843b526,01a18fed-41f9-47d9-ad6c-a83dd15e06e3,2025-06-01 14:47:26.794468,shipped
70275117-4075-41fa-b38e-7e13090e5f56,769e1243-8dc5-4d39-82de-1481972dd8a9,2025-04-20 12:55:19.297703,shipped
f066db90-9f4c-487f-bf0a-8ccbfcfc731d,1b634833-e652-4788-8480-820ede3e1a25,2024-08-25 00:30:27.650479,completed
bff4180e-4728-4289-910f-10aa6ce7e223,e21098ba-04e5-44a9-af4a-69cc547d2586,2025-01-06 20:13:07.965837,completed
ff736bd8-2874-4873-a76d-0a24b5045bfd,ff0b1283-4f95-49ef-acf6-dbdbef534f38,2024-12-27 06:25:04.814133,cancelled
beeb2a11-e50c-4656-91d4-58335581a8b4,ee47844a-5f35-4b8c-a3aa-5ec9607ba106,2024-04-28 23:05:44.434563,shipped
b6e8a274-43e6-412e-a0ec-6e1c711eb556,ccb10eb9-f11c-4bd7-bde4-0b4fc744f85a,2024-12-26 10:55:08.553173,shipped
f7ab39ba-cbda-4aa7-92ff-6aa04da9bb95,3b3be4c6-9111-4040-8d2c-d13556cc3f80,2023-11-16 11:08:14.542629,shipped
00feb6b0-f064-4ad2-88a4-a2ca91cd58b0,9805c8e9-7355-4bc5-ac5d-704b3be69c63,2025-03-01 14:14:49.347327,cancelled
aea27ba6-f13b-4953-9c06-ace41ac8c6ff,61525d74-189e-465e-9eb1-2b8bcc37ac3e,2023-11-28 04:55:19.017164,completed
4db6537f-5c6f-47ca-bba5-ab3c37f3ac1b,9efc7f2d-7154-4b12-9e56-df151e1a954e,2024-03-02 09:40:00.210418,pending
b8a33e9e-d2b1-49c1-8c20-104cde8ac1ff,741a1056-60dc-46a5-985f-ca2da5053940,2025-03-26 12:02:51.863641,shipped
b54221b8-60e2-4fa4-ac33-9ee572c301fd,24e4ca42-d3be-4ce2-9f2f-a9d7275c6a37,2023-10-09 10:30:31.946382,completed
c943ec3b-c5b0-4ec2-8322-0f6cccdeccdd,cac3b251-776b-4e3b-b2db-c4368fcd9b70,2024-03-07 15:06:26.209282,cancelled
2e4bfd5d-c8b4-4fa2-ac40-607e3d1ac718,62237b98-6dd9-420c-ac1a-f6debb47f120,2024-12-14 21:55:52.372223,completed
212518c2-fec7-418c-a5f0-9b1c936037bd,4cc720ac-82e0-4b61-b0df-d20c6ec69bf6,2024-06-20 20:13:59.795969,cancelled
831d3866-824d-4b48-aa18-02e74abaa6d9,9cf2c19a-63ef-491f-82ef-ecd8335d49b6,2024-04-13 02:50:42.157847,shipped
850575b6-2f68-41fa-ab58-612ac6283100,aa987be7-f8f8-412a-af70-9790657c9c9a,2025-08-21 10:42:37.930457,cancelled
1520ec55-3212-449d-b6c4-876a4af831d3,56e9dfa9-7fe5-4def-b8c3-5f307de9b895,2023-12-03 07:31:45.513334,pending
ebe307e5-ad89-4a7b-a807-509d4ca2c76e,2796953b-0288-45b4-9358-e5246a169d7c,2025-07-22 13:18:56.130349,shipped
6484fffc-599c-4676-83e5-6013d7be562b,0a6559a5-1771-4927-8eb7-cb56afbd55f9,2025-03-26 19:58:02.080081,completed
2a4ca38a-6ac7-4213-b9cd-f5e3dca03bf0,30a7081e-13ed-47ca-9235-3e95fa849b01,2024-08-28 04:39:40.210920,completed
5de2578d-5662-4640-bf4f-d9c6063490db,dd72e9cc-7f09-4cba-a55d-6854150fceed,2024-08-21 22:04:37.157753,cancelled
2d3c7219-b1b9-405d-aef2-46b00a59b4ce,cd190014-11bc-4037-adcd-9710d679e781,2025-09-08 19:17:16.459394,completed
9391623d-b66c-4d8b-be3c-be113b1aff6f,256b6569-0ab9-421e-b8fe-96bb4afc2465,2025-02-17 07:46:32.593523,pending
287540e2-a0e4-4167-9a06-57662809279f,964b449f-d7ee-4a7b-b8d3-4a78185c3433,2025-08-15 15:23:12.035301,cancelled
957ceb10-0d10-41d3-b36f-06ffaf6cdb0b,73f15789-5e3e-409d-84cf-39db559c0371,2024-06-11 22:56:57.608004,cancelled
68c3716b-1a04-43c1-89a2-a1c734c674c5,e18ad274-737e-49e0-bbc6-7abf9f3be775,2024-12-26 13:24:59.878879,cancelled
609ef9db-13c1-4c21-80f1-cf287c1ffda2,0787eec4-fd4d-4604-b7ff-bec4254b7e80,2024-12-19 21:37:51.423967,shipped
4a299080-eb5a-4e8c-8a4b-81ba2621cb93,93a2a20d-02e3-4134-8aaf-1727100917b9,2025-02-17 22:50:47.806814,shipped
0ec22618-4d7c-4886-8fdd-5204fd412ca2,ff212d3f-9ca8-4ff2-9b2f-cbbddf3a548e,2025-07-13 19:05:37.466452,cancelled
91b33887-bfdc-487c-9128-9a165cb45349,a3834192-e6b0-4525-8a06-6a335a615578,2025-05-31 19:30:56.015458,shipped
0ea502fd-2ecc-4a72-8682-e83052753e90,17c27bb6-ce6e-4cce-baa0-a5886a6bf146,2024-06-04 11:50:16.264501,pending
377a88ef-e6ec-4b61-aebc-caf8320ba55a,02e37b6c-b888-478b-a138-6bd057c99fb9,2024-08-22 23:01:03.299602,shipped
1e078b4d-6fb0-48fd-a942-ec5b203e6191,d9497261-9359-4a4c-a7b2-ad87e19e169b,2024-02-08 07:28:42.253257,shipped
51ce62f9-3764-49f0-a504-1cdeb779e894,5f2e1c37-3836-4795-8b6c-b3a113b2902a,2025-07-18 04:25:11.274737,cancelled
03a0c03a-37d1-452b-b86d-97b774cf7a12,bf184fc6-f88d-46b6-97be-b317bb6213ec,2024-01-21 03:29:42.874877,cancelled
9bf31c38-fc84-4b41-bde0-c3f502ad8a52,b8070ecd-fc1c-4ae6-9216-afb800c43aee,2024-12-07 22:45:30.648856,cancelled
ba5c5171-765e-4eac-9bd0-e0fc6e93b026,84ca372a-8513-4eb8-944a-f77b425758b2,2025-05-19 03:38:22.439412,shipped
27bf9107-c380-496b-a2dd-ad21b51c19e3,40bd5f3e-739a-4433-ad94-c5507be6e03b,2024-08-14 17:56:51.347903,pending
a821965e-3694-4d3e-a051-275f0a860a10,9e225fe7-29a1-4463-8503-cbb438659da8,2023-10-23 19:55:06.595974,shipped
57493809-4189-4010-a163-e6ae8179f7dc,b818958b-584e-4cd4-8111-45abb5729c4f,2024-01-31 19:30:39.448098,completed
1b411a3d-4703-4848-b321-34398af6aa72,44ceb36e-2314-4478-89ee-1df568dbc149,2025-04-28 11:24:38.195111,shipped
8312c651-87c0-4f47-91c6-7525d23221c9,5198d11e-423a-4e13-bebc-0a51c15d24ea,2024-02-10 12:23:41.078840,pending
f5b8a965-d171-4777-bb80-809ffd370e1c,9b8f8dc7-cbb0-47e5-81ae-56631f7446c5,2025-09-11 17:42:32.801915,shipped
cdedd778-e0bb-4940-87dd-1af3dc5f621e,07f413ce-488e-436b-aaed-49770193cdbf,2025-08-28 17:39:41.002875,cancelled
9de2b895-3556-46e7-884c-59e428bcce72,84b6186e-e12e-49c7-896d-5dd61bc72ffd,2023-11-16 09:57:57.449410,pending
fb6b6070-8586-4c3c-8c06-a6655e068205,bd88d611-5eec-4901-84e6-a5818800c792,2023-11-25 05:39:24.137680,completed
9976b288-b5af-4784-b65d-1adfdee642ba,f09bfb73-f67b-44bb-bbe4-0dd4e8da145c,2024-03-25 10:43:07.155716,completed
e2981039-1818-46b3-9cc8-535a6bfe534f,456c17a9-28ea-4f5b-a262-3336ad00828d,2024-08-22 11:28:39.982231,completed
241a9a26-b355-42eb-9bee-39415d50cd4c,4b2e4721-ed19-453a-a567-47b56993f352,2023-11-16 01:35:58.528478,pending
52224b76-1b45-43ab-91b5-364b3c478165,b598c0af-afbf-4905-9c64-bfa75880e132,2023-12-18 08:36:17.092108,cancelled
5f695bd7-5a4f-40b0-a2db-e0574fb63f30,4a8a8622-292e-4a97-9b57-82412db30fa5,2025-04-27 06:51:41.136740,completed
8e66980a-d634-4137-8973-11ed85b16316,030d6f30-ec46-4f29-9c8e-4fbb783f002e,2024-07-09 22:07:46.381734,completed
930d295c-3acf-4c86-b2b6-dff2c0299165,befc032a-2952-4294-a6da-ffa7c4e89d1f,2024-07-16 21:32:35.907379,cancelled
4f4ea208-183f-4428-b4df-7f059c736fe8,dd72e9cc-7f09-4cba-a55d-6854150fceed,2024-10-06 10:26:42.092570,cancelled
3e1f5a39-a0a4-43f7-b7b7-6f1de2ae66c7,46ca3cf9-d33d-4e4b-832a-6109ce08f0df,2025-06-19 20:34:29.337087,pending
bca2cd55-816e-4490-8c25-768752b4a632,3b3be4c6-9111-4040-8d2c-d13556cc3f80,2025-02-21 03:21:03.317942,completed
0105907f-728c-4774-84ee-eea9d49f5bef,0a6559a5-1771-4927-8eb7-cb56afbd55f9,2025-07-09 03:09:25.679074,pending
8978a4b2-8c72-413c-b1a7-7df7bb0e4fe5,abd6dbe1-3d39-43af-b144-4a635addc1db,2024-08-28 20:19:26.351356,pending
06a8f809-3669-40da-b4f5-02609d7a9ca8,e04b0625-51cf-49bc-bec7-6058430483ae,2024-05-12 22:24:43.873115,cancelled
84bdbceb-e74d-4c37-bc26-84a9c8607a31,c18a8854-29a2-4864-86e2-99a767e08a2a,2025-07-27 18:19:59.014312,shipped
2459f653-9f45-49ac-8913-5b755e7c5af7,f64942cc-2553-48f3-8ebc-61eba84bc7c0,2025-05-14 07:24:38.819973,cancelled
f1c5f0a3-0e6f-48ed-bda9-823585083324,047d53a2-dbcd-4de6-b8da-b2bd2af41b76,2023-11-22 21:06:40.201835,pending
3d45406d-0fab-4a5b-9dd4-f1887ef85276,c647992b-bc82-49e7-b749-65dd9a6c11e0,2025-01-22 22:26:49.790630,pending
a544b866-f240-49dd-a64e-2b502e260353,3202ba57-18b8-4f14-ab4a-c1cbda729ce4,2024-10-29 07:55:07.107341,cancelled
bc8cc14f-fc8d-43aa-ab15-ab695a39b72e,57095ef5-bfd9-4d81-9a0d-1ed51251867f,2025-07-16 06:30:18.114179,completed
40486757-4763-4961-b3da-38c6665d10b5,d81a55f1-edd1-4747-a52d-d5c340e3cbb3,2024-10-06 07:55:46.352469,cancelled
f663f93d-2402-41dd-b5d0-5481fefe389b,56186c1b-92c5-40ef-b7eb-11761f2bee1a,2024-05-30 10:05:37.831683,shipped
de689084-65a8-48f2-9f1e-3d148b26534c,d45c0206-fa50-47f0-b830-db214bacd2f9,2024-01-14 14:46:35.948992,pending
9515a8d4-3052-4370-8899-ab0c09c24d05,98ab67e3-a953-4110-89ee-12b9e1a8da04,2024-12-23 21:23:02.300632,completed
07c2c9ab-6d17-4a99-a4bd-2d5c51499105,5f2e1c37-3836-4795-8b6c-b3a113b2902a,2024-11-07 02:59:18.145059,pending
a5e4a284-58e1-4609-b8ba-2b297004179e,142dcf00-e358-4427-abf9-23bd349d59ec,2024-04-02 10:15:53.856322,pending
e4d270f5-efd1-4c97-9510-4bbb3b3887df,82d3a004-bd9a-47db-b13c-884b1e46158a,2024-11-18 13:02:37.604840,pending
e4a24b5a-4804-4db0-a764-5528b1f653af,336739b6-18d3-41d1-bfa1-a32f9d5223a0,2024-03-25 20:26:45.955325,cancelled
249beef4-798a-4d75-9570-639979c8b2a6,85e1021a-3f5c-4832-a10d-999dcb67d0a2,2025-09-03 09:41:56.041065,pending
585351d5-b61e-4722-8f48-f65cdd5d6d05,eba773e0-d164-4091-8253-97c938664d50,2024-12-26 07:32:42.607957,cancelled
44256ba5-714e-4a47-bfdf-9299429e7585,88fd8ed2-14c3-4f2f-ba3b-9966cbb44bca,2025-03-31 21:34:58.450259,completed
a149a7a0-b7c7-4008-9ccc-fe04e52443e4,3b3be4c6-9111-4040-8d2c-d13556cc3f80,2025-08-04 06:11:26.804119,pending
2a11ca2e-c523-4aa5-8e46-1dc84873938b,1b235250-0528-46c9-bd3e-67a82bafe6f0,2024-11-08 22:07:07.101818,shipped
c2b7b8e1-73da-4b20-9dba-cad474fd93e5,d2bf6f19-942f-44ad-a9c7-94c76e2454e1,2023-12-24 13:49:18.832558,shipped
7d2880e1-59b0-41b9-b6e5-25624b9bfef5,2dc3daf7-e090-482b-807d-0239486a78b4,2024-01-05 13:58:36.414957,cancelled
d7b96ede-dbaa-4d67-8fdf-1434b3ebd857,fec1110e-3883-40f2-987a-28cb9d6f7884,2024-01-02 20:03:57.607477,completed
a60828d8-302e-4f79-8714-c800568626ae,452a6192-e08e-4a97-b701-1cecec74faf3,2023-10-14 17:53:35.695486,shipped
80509cf7-b7db-49c2-82b9-77f89ba44c28,19a83560-06bf-4724-8eed-5952b3fdfbd5,2024-09-16 14:17:45.877899,shipped
82348160-c6b8-4de9-b863-915bbcce81c6,cdcbae5a-60b0-442e-912d-aec61f540634,2024-05-20 02:53:47.600869,completed
cafc5240-d0a6-4932-bbff-110c216eacdb,cfc8f14d-82f2-49c8-97c2-e876805f5a70,2023-10-18 16:21:22.554314,shipped
5c8de9d4-50b3-4736-8988-f700e61f8504,2e2d8fde-2059-4c90-b1cc-a0aa3e6372e6,2025-03-12 00:41:48.255345,shipped
68b6451f-8809-4f20-95aa-370751ec010d,53d8417b-673a-4859-a3d0-c05a4a95feb2,2023-12-04 11:35:15.202533,cancelled
08e2c2f1-09a7-4971-b869-3bef98a9c6e1,70ffdfec-b301-40a6-b577-4b8a96a72a72,2024-08-14 14:17:14.395963,shipped
0d94570d-167c-4801-818e-064cb15aeef3,f8ea6db9-93ee-42c7-9ba9-750b963c7ebb,2024-01-22 12:42:51.436615,completed
9cbfe787-1b18-4679-aac9-6bf260382c6e,12f23cb8-2b34-4f22-8aec-a7c8a234dfcb,2024-02-11 13:56:02.422431,pending
7c2b88de-92f2-435f-b405-5a98aa6294f0,d8374fdd-c9f3-4ee9-9d44-8d02d3ed76b2,2025-09-03 20:27:46.039948,shipped
95665b51-a9e8-41dc-a3bb-ff58dc57515e,30cdbe9d-13d9-49aa-b3a9-95b149e843a6,2024-07-04 13:24:38.024045,pending
8cc9e00c-0819-4fad-94fb-9d0ce4ffec53,9fb14344-b764-40a4-9a31-542306166bbc,2025-04-25 02:44:36.674086,pending
4acfc8a7-55ac-4670-9faf-b8adbacced9b,12f23cb8-2b34-4f22-8aec-a7c8a234dfcb,2023-11-29 06:11:19.120800,pending
15e12caf-2771-4fc9-8744-e3df1ef0b713,65565578-b5bc-46cf-b379-ea064191fe77,2024-10-22 15:21:00.591446,pending
eec5ece3-d183-45c0-ae2c-01b626340fb3,b5e6d022-bac8-4a19-815d-5622381fc9f3,2024-10-07 05:07:36.154513,completed
c871f37a-2548-4b2c-83a5-2d1cf5f4fea7,044dccdd-f14d-479e-b678-a4d127eca0b5,2024-08-01 08:19:34.650902,completed
5d9761ae-72ce-4cd2-b208-10346b7c99b9,2cb829e3-a2c0-4054-b681-fdb7ef6e6859,2025-02-07 03:20:45.285645,shipped
35679083-bbe7-46e7-975c-20d438e9c67c,937a127f-1198-4761-91ce-75475425daa9,2024-02-28 12:17:27.228219,shipped
